created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 29 14:26:38 +0000 2023;1718635455900754069;"Jari Raya deklarasikan dukung Prabowo Subianto jadi capres 2024 - ANTARA https://t.co/4zYClPFKNC #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat";0;0;10;0;in;4579831158;1718635455900754069;ChairudinN6548;https://twitter.com/ChairudinN6548/status/1718635455900754069
Sun Oct 29 14:26:37 +0000 2023;1718635453673607394;"Jari Raya deklarasikan dukung Prabowo Subianto jadi capres 2024 - ANTARA https://t.co/cjFg1MKlj5 #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat";0;0;10;0;in;797615281455525888;1718635453673607394;AzzrielAzaryahu;https://twitter.com/AzzrielAzaryahu/status/1718635453673607394
Sun Oct 29 14:17:13 +0000 2023;1718633087683493899;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/09w31ZqBzG";0;0;0;0;in;2757509122;1718633087683493899;arkan_alfi;https://twitter.com/arkan_alfi/status/1718633087683493899
Sun Oct 29 14:16:36 +0000 2023;1718632933580591142;"Inilah Sederet Kendaraan Mobil Milik Capres 2024 Prabowo Subianto yang Nominalnya Lebih dari Rp1 M - Klik Pendidikan - Klik Pendidikan https://t.co/sDB1Son583 #Jokowinomics #MenataMasaDepan #BersamaPrabowo";0;0;5;0;in;1623634307125510150;1718632933580591142;fachriman13;https://twitter.com/fachriman13/status/1718632933580591142
Sun Oct 29 14:16:36 +0000 2023;1718632933567963328;"Inilah Sederet Kendaraan Mobil Milik Capres 2024 Prabowo Subianto yang Nominalnya Lebih dari Rp1 M - Klik Pendidikan - Klik Pendidikan https://t.co/3vglP2w1Bv #Jokowinomics #MenataMasaDepan #BersamaPrabowo";0;0;5;0;in;1621379469125775363;1718632933567963328;moammarfatahil1;https://twitter.com/moammarfatahil1/status/1718632933567963328
Sun Oct 29 14:16:36 +0000 2023;1718632933295362300;"Inilah Sederet Kendaraan Mobil Milik Capres 2024 Prabowo Subianto yang Nominalnya Lebih dari Rp1 M - Klik Pendidikan - Klik Pendidikan https://t.co/YqWwSopG2H #Jokowinomics #MenataMasaDepan #BersamaPrabowo";0;0;5;0;in;617983548;1718632933295362300;LoveThatBoyLiam;https://twitter.com/LoveThatBoyLiam/status/1718632933295362300
Sun Oct 29 14:09:50 +0000 2023;1718631230776975362;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/kvku5MCVip";0;0;0;0;in;2758718199;1718631230776975362;agus_sunanda;https://twitter.com/agus_sunanda/status/1718631230776975362
Sun Oct 29 14:09:38 +0000 2023;1718631180013351196;"Kami butuh Presiden yg berwibawa, tegas, smart &amp  dapat mengangkat harkat martabat bangsa ini di mata dunia Internasional. Dan kriteria itu semua ada pd sosok Prabowo Subianto @prabowo Bukan capres yg arogan, baperan duz hobi nonton bokepan yg bisa merusak akhlak anak bangsa ! https://t.co/CCLJogYyjw";2;9;11;25;in;1329955252913668096;1718631180013351196;mpoklela7;https://twitter.com/mpoklela7/status/1718631180013351196
Sun Oct 29 13:50:06 +0000 2023;1718626263571845453;"Inilah Sederet Kendaraan Mobil Milik Capres 2024 Prabowo Subianto yang Nominalnya Lebih dari Rp1 M - Klik Pendidikan - Klik Pendidikan https://t.co/pui56JATw5 #Jokowinomics #MenataMasaDepan #BersamaPrabowo";0;0;8;0;in;1068101963059879936;1718626263571845453;AdrianaDaneen;https://twitter.com/AdrianaDaneen/status/1718626263571845453
Sun Oct 29 13:28:29 +0000 2023;1718620824838811892;"Pasangan calon Prabowo Subianto-Gibran Rakabuming Raka mendapatkan dukungan sebesar 36 persen menurut survei terbaru dari lembaga Saiful Mujani Research and Consulting (SMRC), yang merupakan angka tertinggi jika dibandingkan dengan dua pasangan capres-cawapres lainnya.  Saat ini,… https://t.co/OwAgkqh3XS";1;12;19;42;in;886878090768424960;1718620824838811892;yosephrosario_;https://twitter.com/yosephrosario_/status/1718620824838811892
