created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 22 05:25:00 +0000 2023;1715962435121918190;"KPU RI menegaskan pemeriksaan bakal calon presiden (bacapres) Ganjar Pranowo dan bakal calon wakil presiden (bacawapres) Mahfud MD menggunakan dokter yang sama dengan pasangan bacapres Anies Baswedan-Muhaimin Iskandar.  https://t.co/doMKTIm8Wk";0;0;1;0;in;68930552;1715962435121918190;mediaindonesia;https://twitter.com/mediaindonesia/status/1715962435121918190
Sun Oct 22 03:21:48 +0000 2023;1715931430344380484;"RSPAD Gatot Soebroto akan  rundingkan hasil pemeriksaan kesehatan bakal calon presiden (bacapres) dan bakal calon wakil presiden (bacawapres) dari Koalisi Perubahan, Anies Baswedan-Muhaimin Iskandar (Cak Imin) melalui rapat pleno. https://t.co/aDxPf63pYZ";0;1;0;0;in;46693036;1715931430344380484;inilahdotcom;https://twitter.com/inilahdotcom/status/1715931430344380484
Sat Oct 21 18:08:51 +0000 2023;1715792278030274839;"Bawaslu RI Kawal Proses Kesehatan Pasangan AMIN untuk Hindari Kecurangan.  “Kegiatan kali ini msh pengawasan terhadap tahapan pemeriksaan kesehatan bagi Bacapres pak Anies Baswedan dan Cawapres pak Muhaimin Iskandar yg sedang diperiksa. #kbanews  https://t.co/XncE4pAV0G @bos_sir";0;0;0;0;in;1460142601449840652;1715792278030274839;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1715792278030274839
Sat Oct 21 13:46:34 +0000 2023;1715726270930333951;"Pemeriksaan kesehatan bakal calon presiden (bacapres) dan bakal calon wakil presiden (bacawapres) dari Koalisi Perubahan, Anies Baswedan-Muhaimin Iska... https://t.co/uzYBxQ4ZL8";0;0;0;0;in;46693036;1715726270930333951;inilahdotcom;https://twitter.com/inilahdotcom/status/1715726270930333951
Sat Oct 21 09:42:21 +0000 2023;1715664812552909047;"Pasangan Bacapres dan Bacawapres Anies Baswedan &amp  Muhaimin Iskandar telah usai melakukan tes kesehatan di RSPAD Gatot Subroto, Sabtu (21/10) sore.  Setelah tes kesehatan, Anies-Muhaimin mengadakan konpers yang diawali dengan pernyataan dari Kepala RSPAD Gatot Soebroto Letjen TNI… https://t.co/1isvaUAUdI";0;2;6;12;in;121640063;1715664812552909047;RadioElshinta;https://twitter.com/RadioElshinta/status/1715664812552909047
Sat Oct 21 06:49:42 +0000 2023;1715621363988439299;"Hari ini sudah dimulai pemeriksaan kesehatan para bakal calon presiden dan wakil presiden, dan dimulai dengan pasangan Anies Baswedan-Muhaimin Iskandar.  https://t.co/LsSkOXhRuF #mediadigitalcpp #indotvlive #bacapres #idi #bacawapres #aniesbaswedan #ganjarpranowo #prabowosubianto https://t.co/UG2qjNnMzs";0;0;0;0;in;1274996555909525504;1715621363988439299;mediadigitalcpp;https://twitter.com/mediadigitalcpp/status/1715621363988439299
Sat Oct 21 05:33:15 +0000 2023;1715602123541635398;"Pasangan bacapres dan bacawapres dari Koalisi Perubahan Anies Baswedan - Muhaimin Iskandar (AMIN), keduanya tampak gunakan kimono untuk melakukan tes kesehatan di Rumah Sakit Pusat Angkatan Darat (RSPAD) Gatot Soebroto pada hari ini (21/10).  #AniesBaswedan #CakImin #AMIN #Jalani… https://t.co/RRB2TPx6pW";5;10;80;328;in;57261519;1715602123541635398;Metro_TV;https://twitter.com/Metro_TV/status/1715602123541635398
Sat Oct 21 03:13:23 +0000 2023;1715566923965218936;"Pemeriksaan Kesehatan Bacapres-Bacawapres Anies Baswedan-Muhaimin Iskandar di RSPAD Gatot Soebroto https://t.co/0uSCBOHEbs";0;0;0;0;in;3313361804;1715566923965218936;wartaIDN;https://twitter.com/wartaIDN/status/1715566923965218936
Sat Oct 21 02:47:25 +0000 2023;1715560389168205993;"Bakal calon presiden (bacapres) Anies Baswedan siap menjalani tes kesehatan yang difasilitasi Komisi Pemilihan Umum (KPU) di Rumah Sakit Pusat Angkatan Darat (RSPAD) Gatot Soebroto  https://t.co/4rjnpsbYPl";0;0;0;5;in;68930552;1715560389168205993;mediaindonesia;https://twitter.com/mediaindonesia/status/1715560389168205993
Sat Oct 21 01:58:52 +0000 2023;1715548172297425328;"PENTING!   Ini, nih, visi dan misi bacapres dan bacawapres Koalisi Perubahan, Anies Baswedan-Muhaimin Iskandar.   Cek deh👇🏻  #SuaraPenentu   | Narasi Daily https://t.co/nMc16mHUPE";94;173;1215;4548;in;1158355819512991747;1715548172297425328;NarasiNewsroom;https://twitter.com/NarasiNewsroom/status/1715548172297425328
Sat Oct 21 01:58:02 +0000 2023;1715547961898467481;"Bakal capres-cawapres (Bacapres/Bacawapres) Koalisi Perubahan Anies Baswedan – Muhaimin Iskandar jalani pemeriksaan Kesehatan di RSPAD Gatot Subroto pagi ini.  CARITAU di sini https://t.co/ypYb0wGzLl  #muhaiminiskandar #aniesmuhaimin https://t.co/HZ5ZXeOInx";0;0;0;0;in;1471429821548752898;1715547961898467481;caritaucom;https://twitter.com/caritaucom/status/1715547961898467481
Sat Oct 21 01:32:09 +0000 2023;1715541449100681608;"Pasangan bakal calon presiden (bacapres) dan bakal calon wakil presiden (bacawapres) dari Koalisi Perubahan, Anies Baswedan-Muhaimin Iskandar (Cak Imi... https://t.co/4dmb4DiVwS";0;0;0;0;in;46693036;1715541449100681608;inilahdotcom;https://twitter.com/inilahdotcom/status/1715541449100681608
Sat Oct 21 00:54:02 +0000 2023;1715531858023510282;"https://t.co/pusoiiIHVJ  Pasangan Bakal Calon Presiden (Bacapres) Anies Baswedan dan Bakal Calon Wakil Presiden (Bacawapres) Muhaimin Iskandar atau yang dikenal dengan pasangan AMIN, melakukan tes kesehatan di Rumah Sakit Pusat Angkatan Darat (RSPAD) Gatot Soebroto.";0;0;0;0;in;3098610954;1715531858023510282;tvrinewscom;https://twitter.com/tvrinewscom/status/1715531858023510282
Fri Oct 20 23:58:14 +0000 2023;1715517815762141403;"Bacapres Anies Baswedan (@aniesbaswedan) akan menjalani pemeriksaan kesehatan di RSPAD Gatot Soebroto pada hari ini (21/10) pagi. Pemeriksaan kesehatan ini adalah salah satu syarat maju di Pilpres 2024. https://t.co/rVTWRwTYV9";1;13;17;112;in;57261519;1715517815762141403;Metro_TV;https://twitter.com/Metro_TV/status/1715517815762141403
Fri Oct 20 23:54:17 +0000 2023;1715516820197974044;"Pantauan saat di kediaman Bacapres Anies Baswedan saat persiapan Tes Kesehatan di RSPAD Gatot Subroto, Sabtu (21/10) pagi. 🎥Ard #BeritaElshinta https://t.co/klWxkhSofG";0;1;1;5;in;121640063;1715506823493714342;RadioElshinta;https://twitter.com/RadioElshinta/status/1715516820197974044
Fri Oct 20 23:27:57 +0000 2023;1715510194342613145;"Sejumlah persiapan dilakukan jelang pemeriksaan kesehatan Bacapres-Bacawapres koalisi perubahan Anies Baswedan - Muhaimin Iskandar dilaksanakan di RSPAD Gatot Subroto, Sabtu (21/10) pagi. 📸Hub #BeritaElshinta https://t.co/VlyCRhNVRq";0;0;1;2;in;121640063;1715506823493714342;RadioElshinta;https://twitter.com/RadioElshinta/status/1715510194342613145
Fri Oct 20 23:14:33 +0000 2023;1715506823493714342;"Bacapres Koalisi Perubahan Anies Baswedan dan Muhaimin Iskandar akan menjalani Tes Kesehatan sebagai persyaratan Calon Presiden dan Wakil Presiden untuk pemilu 2024 di RSPAD Gatot Subroto, Sabtu (21/10) pagi. 📸Gus #BeritaElshinta https://t.co/IYP1pndP2F";0;9;7;23;in;121640063;1715506823493714342;RadioElshinta;https://twitter.com/RadioElshinta/status/1715506823493714342
Fri Oct 20 15:44:11 +0000 2023;1715393484063195590;"🇮🇩 Video PDI-P Jatim menyatakan dukungan ke bacapres Anies Baswedan? ❌ Ini video pelantikan pengurus cabang baru Banteng Muda Indonesia, organisasi sayap kepemudaan PDI-P, di Jatim. https://t.co/HnltsBtIIT";0;0;0;0;in;1101404530229444608;1715393484063195590;AFPperiksafakta;https://twitter.com/AFPperiksafakta/status/1715393484063195590
Fri Oct 20 12:49:15 +0000 2023;1715349459528515980;"Sejumlah pengamat politik menilai pasangan Bacapres-Bacawapres, Ganjar Pranowo-Mahfud MD semakin menguat setelah pendaftaran KPU. Sedangkan Anies Baswedan-Muhaimin stagnan, dan Prabowo Subianto .   Baca berita lengkapnya https://t.co/uE2LFz6Ozn  #GanjarPranowo #AniesMuhaimin https://t.co/giafPZnWls";0;27;7;24;in;1474011848118657029;1715349459528515980;_rakyatmerdeka;https://twitter.com/_rakyatmerdeka/status/1715349459528515980
Fri Oct 20 11:48:10 +0000 2023;1715334089333707041;"Elektabilitas bacapres Prabowo Subianto, unggul dibandingkan 2 bacapres pesaing, Ganjar Pranowo dan Anies Baswedan.  Ini terlihat pada hasil jajak pendapat Lembaga Survei Indonesia (LSI) yang dirilis 19 Oktober 2023. &lt  #Prabowo #Ganjar #Anies #SurveiLSI  https://t.co/iQPkiNLUzy";3;8;3;15;in;23343960;1715334089333707041;kompascom;https://twitter.com/kompascom/status/1715334089333707041
Fri Oct 20 07:51:09 +0000 2023;1715274441360621814;"Bacapres Koalisi Perubahan, Anies Baswedan mengajak masyarakat untuk mendoakan Palestina yang masih mendapat gempuran dan cobaan. Hal itu disampaikan usai mendaftarkan diri sebagai Capres pada Pemilu 2024.   Download #MetroTVXtend sekarang di Play Store &amp  App Store.… https://t.co/eyy0T8PSq9";0;1;4;51;in;57261519;1715274441360621814;Metro_TV;https://twitter.com/Metro_TV/status/1715274441360621814
Thu Oct 19 16:47:06 +0000 2023;1715046930118771073;"@detikcom Bacapres Anies Baswedan dan bacawapresnya, bagaimana?, knp gak diberitakan?";0;0;0;2;in;1871972233;1714877331503001817;Safwadi80;https://twitter.com/Safwadi80/status/1715046930118771073
Thu Oct 19 15:30:20 +0000 2023;1715027611137769598;"Kepentingan "PSI" saat ini bisa dikatakan diwakili oleh bacapres Prabowo Subianto. Sementara kepentingan "Masyumi" diwakili oleh Pasangan calon Anies Baswedan-Muhaimin Iskandar. https://t.co/QkiTnC3lI8";0;0;0;0;in;815468746387181568;1715027611137769598;wahibmuhibi;https://twitter.com/wahibmuhibi/status/1715027611137769598
Thu Oct 19 10:24:04 +0000 2023;1714950537333064095;"Mobil Land Rover  B 8165 HH yang membawa pasangan Bacapres Anies Baswedan dan Bacawapres Muhaimin Iskandar untuk mendaftar ke KPU, diketahui setelah  ditelusuri pajak kendaraan tersebut belum bayar pajak. 1. https://t.co/VyYJAJwEV2 2. https://t.co/sKjiuOf4DT https://t.co/0YZ8Ux6b9z";0;0;0;0;in;1452783575363821568;1714950537333064095;YAdrianyah;https://twitter.com/YAdrianyah/status/1714950537333064095
Thu Oct 19 08:40:19 +0000 2023;1714924427048272297;"“Ketika kata-kata sering dipertanyakan, bangsa ini dalam situasi terombang ambing, perubahan yang dikirimkan dari ruangan ini adalah perubahan tentang kepercayaan,” ucap Bacapres KPP Anies Baswedan. &lt  #Anies #Pemilu2024KCM   https://t.co/k6sBqE7Yuw";0;0;0;1;in;23343960;1714924427048272297;kompascom;https://twitter.com/kompascom/status/1714924427048272297
Thu Oct 19 08:22:15 +0000 2023;1714919879508410521;"Pasangan bacapres Anies Baswedan dan bacawapres Muhaimin Iskandar (Cak Imin) #AMINAjaDulu berangkat menuju KPU untuk melakukan pendaftaran sebagai capres dan cawapres, Kamis (19/10/2023). https://t.co/dMD2xBxeyj";0;0;0;1;in;1101220231;1714919879508410521;TribunJualBeli;https://twitter.com/TribunJualBeli/status/1714919879508410521
Thu Oct 19 07:52:24 +0000 2023;1714912366931202526;"The prospective presidential and vice-presidential candidates, Anies Baswedan and Muhaimin Iskandar, officially registered themselves at the General Elections Commission (KPU) as participants in the 2024 General Elections on Thursday (10/19) morning.  #SEAToday #bacapres https://t.co/oPa5JoNp2f";0;0;0;1;en;1314830750533865472;1714912366931202526;seatodaynews;https://twitter.com/seatodaynews/status/1714912366931202526
Thu Oct 19 07:04:41 +0000 2023;1714900359637061941;"Hasilnya, bacapres Prabowo Subianto unggul atas Anies Baswedan dan Ganjar Pranowo. #BersamaPrabowo #MenataMasaDepan Prabowo Subianto";0;1;0;0;in;1600408394241744897;1714900353546883493;MessyHairByF;https://twitter.com/MessyHairByF/status/1714900359637061941
Thu Oct 19 06:49:03 +0000 2023;1714896424046137558;"Bacapres Anies Baswedan siap untuk memenangkan kontestasi Pemilu 2024 mendatang. Berapa harta kekayaan Anies Baswedan?  Simak selengkapnya di #threadtvOne https://t.co/EXDtSrzp0e";0;1;0;11;in;55507370;1714896424046137558;tvOneNews;https://twitter.com/tvOneNews/status/1714896424046137558
Thu Oct 19 06:38:39 +0000 2023;1714893805516984436;"Mobil Land Rover  B 8165 HH yang membawa pasangan Bacapres Anies Baswedan dan Bacawapres Muhaimin Iskandar untuk mendaftar ke KPU, diketahui setelah  ditelusuri pajak kendaraan tersebut belum bayar pajak. 1. https://t.co/VyYJAJwEV2 2. https://t.co/sKjiuOf4DT https://t.co/H3D1kD5tQ2";0;0;0;0;in;1452783575363821568;1714893805516984436;YAdrianyah;https://twitter.com/YAdrianyah/status/1714893805516984436
Thu Oct 19 06:33:10 +0000 2023;1714892425989362088;"Bacapres Anies Baswedan percaya KPU kerja profesional sehingga hasil Pilpres 2024 kredibel https://t.co/Pin3FG8fpc";0;0;0;0;in;91941244;1714892425989362088;antaranews_bali;https://twitter.com/antaranews_bali/status/1714892425989362088
Thu Oct 19 06:30:22 +0000 2023;1714891721430180309;"Hasilnya, bacapres Prabowo Subianto unggul atas Anies Baswedan dan Ganjar Pranowo. #BersamaPrabowo #MenataMasaDepan Prabowo Subianto";0;1;0;0;in;1623536887762935816;1714891716069851231;Harumiii_kn;https://twitter.com/Harumiii_kn/status/1714891721430180309
Thu Oct 19 06:22:09 +0000 2023;1714889654066085922;"Bakal Calon Presiden (Bacapres) Koalisi dari Perubahan untuk Persatuan (KPP), Anies Baswedan berjanji mengembalikan kewarasan dalam bernegara yang din... https://t.co/rn511DQcVh";0;0;0;0;in;46693036;1714889654066085922;inilahdotcom;https://twitter.com/inilahdotcom/status/1714889654066085922
Thu Oct 19 06:13:46 +0000 2023;1714887544188576214;"Anies Baswedan mengatakan telah mengecewakan ekspektasi pihak-pihak yang meragukan dirinya sebagai bacapres. https://t.co/qJQMEvJOT8 .";2;3;26;114;in;18129942;1714887544188576214;tempodotco;https://twitter.com/tempodotco/status/1714887544188576214
Thu Oct 19 06:04:39 +0000 2023;1714885252328656971;"https://t.co/1yhhiIqw7O  Pasangan Bakal Calon Presiden (Bacapres) dan Bakal Calon Wakil Presiden (Bacwapres) pasangan Anies Baswedan dan juga Muhaimin Iskandar (Anies-Cak Imin) tengah melakukan proses pendaftaran dalam mengikuti Kontestasi Pemilihan Presiden (Pilpres) 2024.";0;0;0;0;in;3098610954;1714885252328656971;tvrinewscom;https://twitter.com/tvrinewscom/status/1714885252328656971
Thu Oct 19 05:59:15 +0000 2023;1714883890765267159;"Anies Baswedan Cium Tangan Surya Paloh saat Daftar Jadi Bacapres di KPU, Pilih Pakai Baju Putih   https://t.co/1FBVDJYFII via @tribunnews";0;0;0;0;in;279961400;1714883890765267159;tribunjatim;https://twitter.com/tribunjatim/status/1714883890765267159
Thu Oct 19 05:22:46 +0000 2023;1714874712004997496;"Bacapres Anies Baswedan (@aniesbaswedan) dan bacawapres Muhaimin Iskandar (@cakimiNOW) melakukan konvoi menuju ke Komisi Pemilihan Umum (@KPU_ID) untuk menyerahkan dokumen persyaratan.  Download #MetroTVXtend sekarang di Play Store &amp  App Store.  #Paslon #Amin #AniesBaswedan… https://t.co/cgw7MMYxaH";2;10;101;433;in;57261519;1714874712004997496;Metro_TV;https://twitter.com/Metro_TV/status/1714874712004997496
Thu Oct 19 04:45:32 +0000 2023;1714865342185615867;"Bacapres Anies Baswedan nangis memberikan sambutan di NasDem Tower jelang mendaftarkan diri ke KPU. https://t.co/5fJccSEosN";0;0;0;2;in;759692754985242625;1714865342185615867;kumparan;https://twitter.com/kumparan/status/1714865342185615867
Thu Oct 19 04:44:11 +0000 2023;1714865000253448542;"Pasangan bakal calon presiden (bacapres) Anies Baswedan dan bacawapres Muhaimin Iskandar telah selesai melakukan pendaftaran Pilpres 2024 ke KPU, Jakarta Pusat. https://t.co/XXhmX2SbWq";0;0;0;2;in;154102750;1714865000253448542;Beritasatu;https://twitter.com/Beritasatu/status/1714865000253448542
Thu Oct 19 04:41:07 +0000 2023;1714864228828651989;"Luar Biasa Pasangan bacapres-bacawapres Anies Baswedan-Muhaimin Iskandar (Cak Imin) berangkat ke KPU menggunakan mobil Land Rover atap terbuka. Sepanjang perjalanan, Anies dan Cak Imin dan pendukung sempat menyanyikan lagu Ya Lal Wathon hingga bersholawat, semoga terpilih https://t.co/CIlqPsreKz";0;0;0;0;in;1627513050285867009;1714864228828651989;yusriadibby1974;https://twitter.com/yusriadibby1974/status/1714864228828651989
Thu Oct 19 04:40:08 +0000 2023;1714863982635573525;"Usai menyerahkan dokumen pendaftaran capres-cawapres ke Komisioner KPU, bacapres Anies Baswedan menyampaikan pidato di halaman gedung KPU, Jakarta Pus... https://t.co/Ee3QXzw2rf";1;0;0;3;in;46693036;1714863982635573525;inilahdotcom;https://twitter.com/inilahdotcom/status/1714863982635573525
Thu Oct 19 04:35:38 +0000 2023;1714862847522718204;"Usai mendaftar sebagai capres-cawapres Pilpres 2024, bacapres dari Koalisi Perubahan, Anies Baswedan, menyanjung Komisi Pemilihan Umum (KPU) RI. https://t.co/eXN58GRge2";0;2;2;3;in;23343960;1714862847522718204;kompascom;https://twitter.com/kompascom/status/1714862847522718204
Thu Oct 19 04:31:16 +0000 2023;1714861751345504747;"Anis jangan terlalu percaya dengan adil pemilihan RT aja org main curang apalagi pilpres? https://t.co/Rzoo394ZBr  Pasangan bacapres Anies Baswedan dan bacawapres Muhaimin Iskandar atau Cak Imin resmi mendaftar ke KPU. Anies berharap hasil Pilpres 2024 kredibel.";0;0;0;0;in;1685961088045862912;1714861751345504747;IsmailMunt48924;https://twitter.com/IsmailMunt48924/status/1714861751345504747
Thu Oct 19 03:58:02 +0000 2023;1714853387735625874;"Bakal calon presiden dan calon wakil presiden (bacapres-bacawapres) Koalisi Perubahan, Anies Baswedan dan Muhaimin Iskandar atau Cak Imin resmi mendaftar ke Komisi Pemilihan Umum (KPU), Jakarta Pusat, Kamis (19/10/2023).  Berdasarkan pantauan tim https://t.co/f7om6dzAK7,… https://t.co/p988gwckQo";2;0;6;24;in;55507370;1714853387735625874;tvOneNews;https://twitter.com/tvOneNews/status/1714853387735625874
Thu Oct 19 03:48:53 +0000 2023;1714851084496441543;"Bacapres Anies Baswedan dan bacawapres Muhaimin Iskandar secara berurutan menyambangi kantor Dewan Pimpinan Pusat (DPP) tiga partai Koalisi Perubahan, sebelum mendaftar ke Komisi Pemilihan Umum (KPU),.  Ini yang Anies sampaikan saat berpidato NasDem Tower, Jakarta. #SuaraPenentu… https://t.co/nRpd3aik02";0;2;2;39;in;1158355819512991747;1714851084496441543;NarasiNewsroom;https://twitter.com/NarasiNewsroom/status/1714851084496441543
